"date_stamp","count","user_id","product_id"
"2012-05-08","1","511","51"
"2018-08-01","2","100","7727"
"2019-05-22","1","869","1362"
"2022-01-05","4","697","4986"
"2014-01-06","2","463","5811"
"2015-04-03","1","92","6263"
"2018-09-27","1","639","1098"
"2018-10-11","4","755","5724"
"2016-03-22","2","307","5981"
"2020-12-28","3","352","2526"
"2020-12-12","2","917","20"
"2020-02-26","4","357","4860"
"2014-03-22","3","352","4473"
"2017-07-24","1","884","2190"
"2021-06-21","2","475","303"
"2020-07-25","4","156","3477"
"2015-07-11","4","995","7127"
"2015-08-12","2","911","6719"
"2014-06-16","3","543","3069"
"2017-09-07","2","277","4908"
"2012-12-10","3","108","2156"
"2015-05-29","2","516","3071"
"2017-01-09","3","294","6117"
"2015-07-14","2","29","6383"
"2019-11-21","2","164","3147"
"2016-08-28","3","773","1795"
"2013-03-12","1","957","2071"
"2014-11-10","3","653","4933"
"2021-06-10","2","37","327"
"2017-02-06","1","898","5277"
"2019-09-11","2","124","2322"
"2013-03-31","1","880","1322"
"2015-08-31","1","219","3099"
"2021-02-01","2","537","2383"
"2019-04-09","3","437","2393"
"2015-01-12","4","557","2206"
"2018-10-14","1","911","2009"
"2021-11-22","2","950","2079"
"2015-10-17","4","753","6312"
"2020-08-26","1","530","6889"
"2015-12-02","3","738","7100"
"2017-11-22","4","365","600"
"2018-05-08","4","916","5306"
"2014-06-05","4","419","932"
"2015-03-01","4","936","4281"
"2019-03-13","4","318","581"
"2020-06-14","4","595","7612"
"2014-07-31","1","788","552"
"2020-02-23","4","636","7598"
"2015-11-10","1","313","6058"
"2015-03-29","2","170","1447"
"2018-10-11","4","576","7191"
"2021-10-28","4","369","5506"
"2014-11-22","4","563","557"
"2017-10-15","1","375","6091"
"2020-05-04","4","473","4732"
"2021-08-05","1","150","6979"
"2012-12-29","1","45","4521"
"2016-04-03","1","370","6862"
"2021-01-13","4","240","6815"
"2016-05-20","1","432","5000"
"2012-05-18","1","477","3140"
"2013-06-29","2","89","2133"
"2020-07-24","2","707","6340"
"2013-03-04","1","892","2238"
"2014-06-01","1","219","4132"
"2021-08-13","1","107","6850"
"2014-11-21","2","439","5665"
"2018-07-23","2","383","6881"
"2020-05-06","1","420","7364"
"2020-06-29","2","897","956"
"2014-08-31","1","733","2173"
"2017-12-20","3","473","1423"
"2012-09-13","2","68","4236"
"2018-02-11","4","150","2820"
"2021-05-02","1","814","5783"
"2015-12-18","1","860","1790"
"2017-03-28","1","839","2492"
"2021-09-13","1","906","7320"
"2015-09-13","3","699","679"
"2019-05-13","1","410","2575"
"2021-12-25","3","951","3729"
"2013-08-18","3","531","7385"
"2020-11-20","4","330","887"
"2018-06-22","4","881","6223"
"2015-02-22","3","363","6122"
"2017-09-23","1","2","4817"
"2016-04-10","1","136","4557"
"2021-09-02","4","361","3878"
"2016-09-06","1","915","7911"
"2016-05-10","4","752","2924"
"2018-08-26","1","251","4679"
"2014-03-22","2","103","1189"
"2017-10-13","3","134","43"
"2015-04-23","1","188","3988"
"2020-12-16","4","84","639"
"2019-07-10","4","898","3745"
"2018-08-30","2","518","2820"
"2017-06-04","3","170","797"
"2020-03-07","1","977","7433"
"2014-08-12","4","235","5895"
"2015-03-13","4","274","1783"
"2016-09-09","3","102","5463"
"2013-12-04","1","91","1541"
"2017-07-28","1","328","7552"
"2012-05-17","1","468","4006"
"2018-03-30","2","869","4470"
"2016-07-06","3","577","6324"
"2019-07-23","2","707","4214"
"2016-02-03","1","634","7851"
"2021-09-17","4","639","6366"
"2014-12-26","3","544","1551"
"2020-05-09","3","301","3746"
"2018-07-06","3","846","719"
"2016-08-31","2","594","1751"
"2012-05-25","4","86","984"
"2015-05-09","4","973","3608"
"2015-12-22","3","244","2620"
"2014-08-23","3","879","4181"
"2017-12-08","4","49","7211"
"2013-01-03","2","215","2031"
"2016-10-17","3","933","2480"
"2021-02-03","3","523","1342"
"2021-10-29","1","957","7736"
"2021-05-21","2","72","4266"
"2021-12-25","1","87","4814"
"2015-12-14","2","742","2309"
"2018-09-16","3","818","1080"
"2014-06-18","1","649","4377"
"2020-01-07","3","923","4997"
"2014-04-06","2","974","2958"
"2021-10-03","2","207","3995"
"2016-08-13","4","306","2151"
"2021-02-02","3","135","5608"
"2013-03-04","1","54","7541"
"2015-03-01","1","296","3123"
"2016-08-16","2","330","5541"
"2012-09-24","4","58","6409"
"2017-12-13","4","321","204"
"2021-02-27","1","115","4272"
"2021-10-09","1","177","7683"
"2014-08-16","4","773","6251"
"2016-07-03","4","963","3650"
"2016-04-09","4","468","4217"
"2018-03-24","1","366","1841"
"2016-05-03","3","943","6804"
"2014-10-12","3","702","5440"
"2017-04-29","1","582","7291"
"2020-09-13","3","934","7778"
"2017-01-08","4","27","5229"
"2014-06-24","4","890","7334"
"2019-01-14","1","581","4235"
"2020-07-22","4","767","4883"
"2018-06-26","2","98","6009"
"2017-12-20","4","318","7856"
"2013-04-04","4","458","3660"
"2018-07-08","3","363","959"
"2016-09-17","1","233","2910"
"2019-12-24","3","437","2721"
"2020-07-28","3","235","5166"
"2012-08-11","4","471","2990"
"2019-09-08","4","980","590"
"2012-05-31","3","376","1966"
"2021-07-21","3","444","3560"
"2013-12-19","4","681","5252"
"2020-05-27","3","74","5659"
"2021-05-12","1","948","662"
"2016-08-16","2","64","3760"
"2012-10-28","1","393","7006"
"2012-10-30","4","63","7058"
"2018-04-11","1","997","1744"
"2016-08-10","1","418","5953"
"2021-03-05","2","669","4609"
"2014-04-20","2","115","5367"
"2014-10-07","1","652","7020"
"2014-02-03","4","468","6146"
"2016-10-18","3","230","7243"
"2018-10-29","3","681","4233"
"2013-03-07","3","645","5630"
"2021-07-21","3","257","746"
"2020-02-19","3","404","1540"
"2013-10-18","3","244","388"
"2015-01-08","2","567","6190"
"2019-03-01","2","112","912"
"2017-09-13","3","22","6251"
"2020-09-17","4","733","1736"
"2012-08-05","3","865","7612"
"2015-06-26","1","496","1383"
"2012-08-22","3","212","1706"
"2020-01-16","2","682","5837"
"2014-12-21","4","611","4045"
"2013-01-11","4","153","5093"
"2012-04-11","3","718","6151"
"2014-11-29","2","473","3584"
"2014-02-05","1","427","7601"
"2018-10-19","3","436","3363"
"2021-02-28","1","720","6172"
"2012-10-08","2","453","3224"
"2018-09-24","2","588","553"
"2016-06-08","2","418","3564"
"2021-09-20","2","249","7243"
"2020-08-03","1","940","5858"
"2012-08-22","3","150","337"
"2020-06-03","4","508","6112"
"2014-02-18","1","121","1054"
"2013-01-06","2","463","5392"
"2014-08-02","3","994","4268"
"2013-12-29","3","996","4274"
"2021-12-20","3","820","4613"
"2013-11-18","3","799","1402"
"2012-10-12","3","977","4016"
"2017-04-30","2","11","5708"
"2013-10-14","3","27","253"
"2018-03-19","1","606","6720"
"2021-10-30","4","820","2915"
"2020-01-15","3","951","1819"
"2020-10-21","3","479","3443"
"2015-06-21","2","618","6528"
"2020-02-15","1","124","7892"
"2016-05-10","3","545","3910"
"2014-01-17","4","526","7032"
"2015-11-19","3","537","6582"
"2020-03-31","4","795","6287"
"2021-05-22","3","123","3802"
"2016-09-18","2","143","3764"
"2020-11-12","3","863","6707"
"2020-03-23","3","327","35"
"2018-01-31","3","745","975"
"2018-03-02","2","326","2123"
"2018-12-28","1","15","7995"
"2014-11-22","1","736","7689"
"2017-07-16","3","244","4469"
"2019-10-22","1","620","3351"
"2017-09-06","2","130","186"
"2014-12-27","4","537","6490"
"2019-11-25","4","139","5714"
"2018-05-26","3","90","4093"
"2019-07-21","2","974","7466"
"2013-04-03","4","958","117"
"2012-03-24","3","822","62"
"2021-12-31","4","364","5499"
"2012-03-16","3","402","535"
"2018-01-17","3","587","3053"
"2018-12-23","1","226","2280"
"2019-07-10","4","347","1695"
"2019-07-03","3","724","1970"
"2021-08-10","3","913","1417"
"2020-09-06","1","508","6384"
"2021-09-11","3","946","4374"
"2014-06-08","2","354","5066"
"2020-12-13","2","660","2865"
"2013-06-03","4","130","7118"
"2015-07-31","1","596","7910"
"2020-07-30","4","919","1047"
"2016-08-19","2","497","4639"
"2019-03-14","1","908","1037"
"2016-07-26","3","505","2678"
"2021-12-22","2","974","2101"
"2013-06-15","3","610","1067"
"2020-07-10","4","390","7598"
"2014-07-19","1","471","7419"
"2013-09-02","2","226","1998"
"2022-01-17","1","711","3789"
"2019-03-20","4","82","2787"
"2017-11-17","1","656","6341"
"2018-03-29","3","50","4066"
"2013-01-30","3","442","3718"
"2017-06-07","3","750","7748"
"2017-07-07","4","88","3190"
"2018-02-21","1","810","110"
"2012-08-08","4","605","7217"
"2021-09-16","4","139","6549"
"2016-05-29","1","626","6958"
"2020-09-29","2","269","7365"
"2012-02-21","2","517","2200"
"2014-02-01","2","29","598"
"2018-11-23","1","955","1934"
"2020-10-16","3","71","3922"
"2018-10-26","1","687","844"
"2018-03-02","4","712","6443"
"2015-02-16","1","585","4682"
"2019-08-17","4","989","6017"
"2018-09-14","3","283","4324"
"2020-04-29","4","407","562"
"2014-09-24","2","54","4132"
"2014-01-05","1","256","3473"
"2014-09-09","2","247","1459"
"2013-04-05","3","223","5398"
"2018-09-20","3","447","6310"
"2017-12-01","3","933","4010"
"2020-07-21","2","592","3376"
"2012-03-29","4","733","7381"
"2014-11-17","4","963","2349"
"2018-09-04","3","871","1515"
"2021-01-31","1","247","6301"
"2013-12-31","1","170","7762"
"2014-01-20","3","609","7258"
"2013-08-03","3","351","5358"
"2021-11-05","2","919","283"
"2017-05-22","4","673","7036"
"2017-08-06","1","169","1556"
"2018-01-19","3","43","3644"
"2021-08-10","2","750","7138"
"2013-04-27","3","919","1411"
"2021-09-16","1","400","171"
"2018-10-17","2","418","2816"
"2020-07-08","2","33","4161"
"2017-04-14","1","805","5143"
"2016-03-16","3","888","5195"
"2016-02-17","3","204","1342"
"2013-10-07","2","39","7070"
"2015-10-07","2","689","1791"
"2015-05-31","4","217","6850"
"2015-03-28","4","898","4223"
"2014-08-15","3","923","2435"
"2014-08-15","2","990","2280"
"2019-12-07","2","82","673"
"2013-01-13","1","802","7873"
"2019-02-03","3","875","4273"
"2017-02-01","3","705","397"
"2013-05-19","2","601","4261"
"2015-12-08","3","351","1454"
"2020-07-09","2","68","5753"
"2014-06-02","4","623","6718"
"2012-04-03","3","478","4036"
"2012-05-13","1","897","1023"
"2018-08-24","4","583","4900"
"2018-02-06","3","747","6128"
"2021-07-12","1","759","1301"
"2020-10-23","3","411","4929"
"2019-06-11","1","311","2934"
"2020-10-12","4","576","6033"
"2017-08-17","3","760","1522"
"2020-03-09","4","809","4629"
"2018-03-29","3","878","1360"
"2016-09-05","2","532","2009"
"2015-06-05","3","253","5061"
"2018-04-06","4","915","4674"
"2015-05-06","3","941","7130"
"2013-11-13","1","963","5048"
"2013-05-27","3","272","3722"
"2017-05-31","1","229","6900"
"2020-04-25","1","642","6193"
"2017-04-13","1","674","1735"
"2015-10-17","2","877","1317"
"2021-03-03","3","900","874"
"2012-08-05","2","769","470"
"2019-12-25","4","32","7594"
"2021-01-20","2","876","6059"
"2012-10-22","3","431","7461"
"2019-06-02","4","61","1764"
"2014-10-13","3","164","512"
"2020-06-29","3","964","3933"
"2014-05-01","2","762","910"
"2016-05-25","1","252","2353"
"2019-04-03","4","782","5551"
"2017-08-26","4","821","3313"
"2018-09-01","4","501","7118"
"2015-03-24","4","823","3977"
"2013-01-02","3","593","659"
"2019-10-16","3","599","5928"
"2014-06-05","4","85","1838"
"2022-01-30","4","994","655"
"2018-07-07","3","171","634"
"2014-11-17","4","753","7902"
"2016-11-02","2","721","4290"
"2020-02-20","1","307","265"
"2019-12-16","2","593","6451"
"2017-11-16","4","510","2912"
"2021-07-17","4","935","3278"
"2014-02-16","2","164","7029"
"2018-02-14","2","951","6395"
"2019-11-13","4","226","7649"
"2018-12-26","3","522","103"
"2015-10-20","1","927","4023"
"2014-12-27","4","190","4655"
"2013-06-21","4","621","5598"
"2016-08-30","3","637","1691"
"2020-02-01","3","643","3557"
"2017-02-25","2","541","3924"
"2021-08-02","3","354","737"
"2018-02-09","1","655","83"
"2013-06-12","2","111","5760"
"2019-12-08","4","50","5240"
"2019-06-15","1","505","144"
"2016-06-12","4","313","6994"
"2020-03-19","3","973","5927"
"2020-01-26","2","450","2681"
"2019-03-24","3","458","7584"
"2013-06-02","1","478","2449"
"2012-06-14","2","532","3134"
"2019-03-22","2","824","2726"
"2018-05-24","2","258","993"
"2018-11-24","3","705","4511"
"2016-11-07","1","396","6401"
"2014-01-28","3","163","7976"
"2015-01-08","4","831","1367"
"2014-05-19","4","515","4949"
"2019-09-12","2","594","6128"
"2012-03-12","2","76","641"
"2016-08-01","4","505","6982"
"2013-07-13","3","77","3191"
"2014-03-09","4","549","1752"
"2013-05-22","3","519","2528"
"2018-06-26","1","3","4870"
"2019-05-25","3","695","220"
"2012-03-12","3","308","3575"
"2019-02-10","4","462","3554"
"2020-11-13","2","573","1405"
"2016-11-24","3","194","1103"
"2013-08-07","3","637","1417"
"2016-06-28","2","969","3581"
"2018-02-04","4","115","3437"
"2017-07-13","1","911","3640"
"2016-01-13","1","5","7235"
"2020-11-29","1","197","3156"
"2016-09-11","3","40","2747"
"2014-07-20","2","692","5140"
"2013-09-27","3","122","1072"
"2019-09-06","1","267","3068"
"2018-11-25","1","282","5697"
"2013-07-15","1","809","7641"
"2020-06-14","2","585","3672"
"2018-03-16","1","945","2852"
"2015-07-10","4","183","6840"
"2019-03-21","4","329","3926"
"2019-08-20","2","245","4847"
"2020-04-19","1","456","252"
"2014-05-21","1","61","1802"
"2016-04-17","2","959","6450"
"2021-12-09","2","211","6116"
"2018-09-09","2","668","7333"
"2019-08-15","2","63","7126"
"2018-07-06","3","918","2884"
"2017-04-22","1","948","5407"
"2015-10-06","1","235","2349"
"2021-09-06","2","392","2899"
"2019-11-27","1","813","5217"
"2019-12-03","3","648","561"
"2015-06-03","1","94","1613"
"2016-01-13","2","235","1755"
"2015-04-28","1","974","431"
"2017-10-14","2","994","1111"
"2022-01-11","4","36","6580"
"2019-03-10","4","647","3547"
"2018-01-10","2","91","1529"
"2015-04-09","3","678","6294"
"2018-11-12","2","803","1964"
"2016-08-26","1","339","2250"
"2013-11-27","4","325","2276"
"2018-10-19","2","338","3469"
"2018-02-20","2","418","3136"
"2013-05-13","3","638","6802"
"2012-09-20","2","511","1235"
"2012-05-17","3","272","1090"
"2022-01-08","4","138","7266"
"2021-01-13","2","66","4443"
"2020-11-15","2","239","4791"
"2021-12-16","4","80","6124"
"2014-08-17","1","603","500"
"2020-01-09","2","721","5681"
"2012-09-30","3","12","4595"
"2016-08-04","4","444","7271"
"2017-02-08","4","387","1196"
"2021-08-04","3","244","4407"
"2018-09-01","2","838","416"
"2019-11-13","4","534","561"
"2014-12-29","2","248","4630"
"2016-10-23","3","365","742"
"2015-03-08","4","861","4687"
"2020-02-04","3","998","4884"
"2017-05-06","1","983","5746"
"2012-02-25","2","35","97"
"2020-10-02","2","827","4062"
"2021-12-20","1","241","5776"
"2014-09-06","2","802","5443"
"2015-03-31","4","795","7471"
"2015-03-03","2","315","2063"
"2020-10-06","1","566","4167"
"2015-07-23","4","665","4551"
"2019-05-08","3","501","1428"
"2016-10-16","3","803","5506"
"2020-07-31","4","965","1128"
"2020-11-29","3","24","2081"
"2014-01-05","1","597","1227"
"2019-08-04","1","720","1604"
"2021-11-05","2","646","3568"
"2014-03-08","4","810","4459"
"2012-12-26","2","26","1505"
"2019-04-05","3","690","2721"
"2015-05-22","2","8","5563"
"2015-07-27","1","506","4421"
"2017-06-28","4","395","5435"
"2012-08-17","3","222","7567"
"2018-07-03","2","569","1511"
"2020-03-11","4","428","1852"
"2021-05-31","2","337","7716"
"2015-10-20","1","67","1108"
"2016-11-14","3","364","4475"
"2018-05-10","1","306","6315"
"2019-07-17","4","972","2765"
"2015-08-21","4","468","2774"
"2016-01-20","1","566","131"
"2016-02-03","3","500","6159"
"2014-04-15","2","136","1422"
"2020-03-18","4","416","1634"
"2018-06-18","4","564","3375"
"2018-03-09","3","1","7999"
"2015-01-16","3","462","7002"
"2014-05-24","1","975","3905"
"2013-03-13","2","383","5201"
"2016-08-11","3","658","3047"
"2019-04-10","1","566","943"
"2020-06-24","4","576","2796"
"2013-06-19","1","237","1627"
"2015-07-13","3","772","7170"
"2021-11-11","3","477","3342"
"2017-12-19","4","44","6894"
"2013-08-04","1","125","4467"
"2017-09-19","1","395","5736"
"2015-03-15","4","33","4583"
"2017-09-13","1","912","3418"
"2015-03-11","3","709","1441"
"2013-05-16","2","372","181"
"2018-11-28","4","298","2813"
"2016-03-30","2","385","6368"
"2015-11-29","2","256","4610"
"2015-04-18","1","280","947"
"2015-07-01","3","100","392"
"2017-04-19","4","4","3232"
"2015-08-11","1","207","1356"
"2013-03-03","3","18","4826"
"2014-06-12","1","490","2559"
"2013-12-23","1","864","3107"
"2019-12-11","2","940","1058"
"2021-12-31","1","897","5898"
"2015-08-10","3","487","7384"
"2013-01-02","2","846","213"
"2018-10-15","1","451","5430"
"2019-11-24","3","611","6196"
"2017-04-09","1","572","5689"
"2015-04-28","3","3","3499"
"2019-12-26","4","169","4854"
"2013-10-24","2","473","6871"
"2013-05-13","4","381","2962"
"2015-02-26","1","883","1640"
"2020-10-25","4","721","1357"
"2017-06-07","2","821","1054"
"2017-01-31","2","614","425"
"2013-01-07","2","146","953"
"2016-02-15","3","340","4818"
"2014-06-01","1","390","7773"
"2020-05-23","4","587","1210"
"2013-10-29","2","357","3856"
"2015-09-20","4","695","6714"
"2019-11-21","1","912","6207"
"2021-03-14","4","867","252"
"2014-09-11","1","453","3239"
"2015-09-08","4","233","1207"
"2020-01-21","4","82","3194"
"2022-01-05","4","247","4832"
"2020-03-24","2","777","1682"
"2020-07-05","2","609","4589"
"2016-03-17","2","368","2363"
"2014-03-05","1","820","806"
"2018-10-13","2","110","3728"
"2015-03-09","4","570","1093"
"2018-12-01","4","994","4407"
"2020-11-07","1","126","3419"
"2016-05-26","4","538","2471"
"2018-06-24","3","564","7773"
"2015-11-21","3","690","2901"
"2012-11-02","2","284","7200"
"2015-06-25","3","405","4494"
"2019-04-24","2","574","3686"
"2019-01-12","1","598","797"
"2012-08-30","2","715","772"
"2015-11-14","4","946","5751"
"2013-03-22","4","21","4763"
"2018-07-22","4","926","7062"
"2018-04-16","4","386","7529"
"2020-07-16","3","594","1251"
"2018-04-18","4","237","5815"
"2016-09-30","1","659","5171"
"2017-07-09","2","655","7999"
"2021-08-29","1","193","7453"
"2018-02-28","2","813","6772"
"2013-05-20","4","796","7006"
"2017-01-26","3","594","2246"
"2019-10-23","1","685","2096"
"2020-07-24","2","206","3782"
"2013-01-15","2","230","5433"
"2021-11-23","2","197","5117"
"2016-12-13","2","58","1660"
"2020-01-14","1","214","990"
"2016-06-03","4","483","4215"
"2013-01-27","3","137","1149"
"2021-09-16","3","553","2025"
"2018-08-25","2","487","1819"
"2018-12-22","4","85","7080"
"2013-10-30","1","734","3855"
"2016-05-09","4","351","2871"
"2017-03-02","1","876","1284"
"2017-02-24","3","446","705"
"2019-04-10","3","445","5697"
"2017-11-30","4","44","5180"
"2015-03-01","1","396","7350"
"2012-12-15","2","553","997"
"2020-03-07","4","631","2398"
"2015-01-15","4","398","1740"
"2018-11-20","1","713","5586"
"2016-05-04","1","835","4516"
"2018-10-18","4","486","4356"
"2015-04-06","1","952","4820"
"2017-05-01","1","429","3305"
"2014-08-29","2","973","5010"
"2019-04-18","1","837","775"
"2020-05-07","1","63","1260"
"2014-08-18","2","8","7170"
"2021-05-28","1","352","2957"
"2020-12-08","4","112","2712"
"2013-05-13","3","54","960"
"2017-08-18","3","13","1659"
"2021-05-09","3","238","1688"
"2018-07-07","3","56","7622"
"2019-05-10","2","117","2351"
"2014-10-06","2","329","1037"
"2020-03-26","2","642","3061"
"2014-06-14","1","781","60"
"2018-12-19","3","558","1656"
"2015-07-09","1","286","4470"
"2015-01-25","1","118","4824"
"2014-09-13","2","444","3036"
"2021-03-08","3","957","1841"
"2013-12-13","2","53","629"
"2021-07-16","4","565","729"
"2020-11-14","1","305","2194"
"2013-06-10","2","666","3915"
"2014-02-24","2","369","4588"
"2020-07-24","4","371","1104"
"2014-03-10","1","94","221"
"2019-07-21","4","976","3788"
"2018-09-15","4","543","2107"
"2021-02-16","2","928","6029"
"2020-07-18","2","444","2112"
"2013-06-19","2","122","182"
"2018-06-26","3","795","284"
"2018-06-22","3","813","3406"
"2012-04-06","2","804","6680"
"2017-09-22","2","76","7128"
"2014-07-20","4","321","3377"
"2014-08-06","3","521","6123"
"2018-05-11","3","526","6355"
"2014-03-17","4","901","2382"
"2015-12-18","4","44","7993"
"2012-04-14","2","843","6214"
"2019-08-20","4","867","7638"
"2012-06-21","2","140","6604"
"2016-05-10","3","751","3119"
"2020-11-13","3","549","5274"
"2013-05-11","2","415","2700"
"2015-10-03","1","462","5482"
"2012-10-05","4","343","3426"
"2014-01-01","2","114","3601"
"2019-03-24","4","884","436"
"2018-10-15","3","467","5956"
"2021-03-17","3","81","3011"
"2015-10-06","4","794","3427"
"2019-12-29","3","475","6928"
"2017-05-04","2","187","6552"
"2015-01-05","4","202","3218"
"2014-02-09","1","335","263"
"2018-02-16","4","843","6594"
"2018-11-23","3","457","4333"
"2018-07-16","2","873","6383"
"2016-10-13","1","108","813"
"2017-06-29","1","398","385"
"2018-08-17","1","933","5271"
"2017-04-18","2","332","5383"
"2021-10-09","3","408","4061"
"2014-07-24","2","974","6299"
"2016-03-19","1","60","6901"
"2015-04-18","1","157","513"
"2022-01-14","3","59","6052"
"2022-01-28","2","7","4040"
"2014-03-10","2","843","1877"
"2017-07-28","3","899","4765"
"2021-11-20","3","368","6558"
"2017-02-03","2","98","5986"
"2013-02-05","2","788","617"
"2015-01-28","4","829","7779"
"2018-10-16","1","838","3229"
"2021-07-09","3","409","798"
"2013-05-12","1","800","2501"
"2012-12-10","2","298","5698"
"2016-05-15","4","836","7994"
"2014-10-18","3","491","3776"
"2020-04-08","4","300","6121"
"2012-09-12","4","154","4908"
"2015-08-22","1","758","3394"
"2017-05-31","3","139","3733"
"2020-11-25","1","212","3876"
"2018-03-23","3","868","4127"
"2021-05-14","2","956","1187"
"2019-12-23","4","508","3461"
"2016-03-07","4","838","6747"
"2014-06-12","4","373","7501"
"2012-09-27","4","934","3980"
"2018-10-26","4","119","2004"
"2015-03-18","4","993","3374"
"2019-07-12","2","252","1372"
"2017-06-22","3","35","6824"
"2014-10-11","1","440","5772"
"2013-06-07","4","60","5588"
"2013-05-01","1","781","3095"
"2017-04-14","1","983","1586"
"2016-12-24","3","614","6154"
"2016-12-02","3","925","2353"
"2020-02-02","3","307","1770"
"2020-08-30","3","325","6613"
"2018-06-21","1","377","3635"
"2018-04-18","4","12","7605"
"2020-01-14","3","789","1953"
"2018-05-24","4","845","5606"
"2020-05-17","2","501","507"
"2012-10-06","4","772","4767"
"2015-10-15","4","775","4428"
"2022-01-22","4","712","6755"
"2013-01-06","4","60","2145"
"2020-10-30","4","312","5743"
"2015-09-20","4","801","4813"
"2020-02-15","2","49","2168"
"2015-01-25","2","508","4393"
"2013-07-30","4","827","7024"
"2018-10-24","3","140","1271"
"2014-11-05","2","216","2211"
"2012-03-29","3","970","5971"
"2016-03-16","3","784","4016"
"2012-12-01","4","962","808"
"2019-12-18","2","22","3852"
"2019-04-02","4","280","5916"
"2012-12-25","1","774","1052"
"2017-11-17","4","338","3635"
"2018-07-10","1","563","6240"
"2016-12-21","3","148","6911"
"2019-05-23","2","85","543"
"2015-09-28","2","83","6779"
"2014-05-15","4","287","2659"
"2016-06-19","2","392","5976"
"2014-03-01","1","30","6539"
"2014-03-02","4","282","1615"
"2017-06-23","3","278","7671"
"2012-06-05","3","493","6318"
"2017-03-15","1","105","7494"
"2017-05-02","4","298","1212"
"2019-11-18","2","621","5692"
"2022-01-18","3","683","4276"
"2012-11-23","2","959","6329"
"2017-06-20","2","365","2375"
"2019-11-28","3","6","362"
"2016-07-24","4","547","5111"
"2013-07-10","1","168","2919"
"2019-10-02","4","273","7978"
"2019-07-17","2","541","7033"
"2017-07-11","1","540","1023"
"2016-02-05","4","623","4924"
"2014-12-26","3","378","7653"
"2019-10-19","1","38","7346"
"2014-08-19","2","983","99"
"2021-04-26","3","302","7418"
"2019-08-23","3","13","3158"
"2021-11-29","3","673","7261"
"2013-01-03","1","983","2043"
"2017-02-24","3","955","72"
"2019-07-26","2","539","679"
"2019-09-07","2","255","110"
"2018-11-16","2","327","3324"
"2017-01-11","3","110","647"
"2016-12-17","2","580","103"
"2019-07-13","1","875","2108"
"2019-01-30","4","697","1046"
"2021-01-25","3","526","3416"
"2019-03-19","2","542","6707"
"2012-05-20","3","948","7476"
"2017-08-07","3","633","7156"
"2014-11-27","4","25","2589"
"2021-02-03","2","288","6004"
"2016-10-13","3","194","7692"
"2013-10-31","2","358","2721"
"2018-08-11","2","290","159"
"2018-06-10","4","840","5411"
"2014-05-27","1","234","6573"
"2015-04-21","4","125","3845"
"2013-05-29","2","965","6609"
"2020-03-10","2","169","1159"
"2017-08-23","1","978","7829"
"2016-10-29","2","890","426"
"2013-12-23","3","977","3717"
"2019-08-16","1","572","3332"
"2019-07-10","3","29","6337"
"2016-02-23","1","39","2260"
"2014-07-25","3","687","5208"
"2012-04-19","3","784","6156"
"2013-11-04","2","770","6858"
"2013-11-30","4","530","156"
"2019-06-26","4","22","3339"
"2013-11-17","3","825","615"
"2019-04-16","1","805","39"
"2019-06-14","1","171","2521"
"2016-06-11","1","326","7485"
"2018-09-16","1","674","222"
"2015-03-06","3","784","5474"
"2021-10-06","2","789","526"
"2015-03-25","1","181","4645"
"2019-05-04","1","169","4246"
"2012-07-20","4","576","1285"
"2017-02-27","3","871","3265"
"2017-08-26","3","948","5259"
"2021-06-03","4","23","7902"
"2015-02-27","4","86","7026"
"2017-12-02","3","729","483"
"2018-04-21","2","262","5076"
"2020-10-16","1","641","2012"
"2018-07-13","4","843","3984"
"2015-06-11","2","486","6232"
"2014-04-15","3","110","6821"
"2012-10-01","4","321","1351"
"2015-07-08","3","795","3752"
"2021-01-30","2","127","4468"
"2015-08-04","1","584","4194"
"2018-08-05","1","625","5399"
"2013-11-16","3","463","4713"
"2014-02-27","1","481","928"
"2015-08-28","3","703","3291"
"2014-04-03","2","124","3401"
"2019-09-30","2","915","6412"
"2016-07-02","1","439","4736"
"2014-06-06","1","99","6823"
"2015-02-11","1","286","7655"
"2012-10-26","1","639","3995"
"2018-03-26","4","760","2042"
"2020-09-30","2","633","6531"
"2019-04-08","2","162","2660"
"2013-11-19","2","617","6810"
"2015-07-24","4","660","2572"
"2018-12-11","4","311","3000"
"2016-06-25","2","521","1217"
"2020-08-09","4","524","915"
"2018-03-22","4","914","6378"
"2018-06-23","2","90","3615"
"2019-12-09","3","417","5838"
"2019-12-17","2","75","4642"
"2013-08-07","1","454","4104"
"2017-05-16","4","406","6684"
"2018-07-12","3","596","748"
"2016-09-26","2","129","5575"
"2019-03-10","4","397","1992"
"2012-05-14","2","438","2787"
"2015-02-24","4","926","2540"
"2016-05-31","2","195","159"
"2012-07-02","4","189","440"
"2017-12-02","2","234","5218"
"2019-01-02","1","894","3982"
"2012-06-29","2","511","7845"
"2014-04-02","1","874","4251"
"2015-09-16","3","24","3904"
"2013-01-05","4","407","3722"
"2014-08-15","2","820","121"
"2021-06-07","3","728","7850"
"2021-12-14","2","54","1493"
"2014-12-27","3","482","605"
"2015-10-10","3","461","2867"
"2016-06-23","1","247","7565"
"2015-10-07","3","397","323"
"2012-11-22","4","985","5046"
"2013-02-05","4","259","6482"
"2019-06-25","3","121","5703"
"2019-11-08","1","191","4795"
"2016-08-06","2","402","5385"
"2013-05-23","4","142","7802"
"2018-07-03","3","89","7467"
